"Time";"Server";"CI";"Type";"Build";"PR";"Test"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectLogConfigNoType"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectNamedMountPoint"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectNoSizeFlagContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectSizeFlagContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectStatus"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectStopWhenNotFound"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectTemplateError"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectTimesAsRFC3339Nano"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectTypeFlagContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectTypeFlagWithImage"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectTypeFlagWithInvalidValue"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestInspectTypeFlagWithNoContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsAPIFollowEmptyOutput"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsAPINoStdoutNorStderr"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsAPIUntil"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsAPIUntilDefaultValue"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsAPIWithStdout"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsContainerBiggerThanPage"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsContainerMuchBiggerThanPage"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsContainerSmallerThanPage"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsFollowGoroutinesNoOutput"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsFollowGoroutinesWithStdout"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsFollowStopped"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsSeparateStderr"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsSince"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsTail"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsTimestamps"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestLogsWithDetails"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPostContainerAPICreateWithStringOrSliceEntrypoint"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPostContainersCreateWithStringOrSliceCmd"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsByOrder"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsListContainersBase"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsListContainersFilterAncestorImage"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsListContainersFilterCreated"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsListContainersFilterExited"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsListContainersFilterHealth"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsListContainersFilterID"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsListContainersFilterLabel"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsListContainersFilterName"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsListContainersFilterStatus"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestPsShowMounts"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartAutoRemoveContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartContainerSuccess"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartContainerwithGoodContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartContainerwithRestartPolicy"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartPolicyAfterRestart"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartPolicyAlways"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartPolicyNO"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartPolicyOnFailure"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartRunningContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartStoppedContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRestartWithVolumes"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiByIDHardConflict"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiContainerImageNotFound"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiForceWithExistingContainers"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiForceWithMultipleRepositories"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiImageIDForceWithRunningContainersAndMultipleTags"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiImgIDForce"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiImgIDMultipleTag"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiParentImageFail"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiTagWithExistingContainers"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiUntagHistoryLayer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiWithContainerFails"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiWithMultipleRepositories"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRmiWithParentInUse"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunAllowBindMountingRoot"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunApplyVolumesFromBeforeVolumes"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunAttachFailedNoLeak"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunAttachStdErrOnlyTTYMode"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunAttachStdOutAndErrTTYMode"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunAttachStdOutOnlyTTYMode"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunBindMounts"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunCidFileCheckIDLength"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunCleanupCmdOnEntrypoint"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunContainerNetwork"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunContainerWithRmFlagCannotStartContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunContainerWithRmFlagExitCodeNotEqualToZero"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunContainerWithWritableRootfs"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunCreateVolume"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunCredentialSpecFailures"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunCredentialSpecWellFormed"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunDetachedContainerIDPrinting"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunEchoNamedContainer"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunEchoStdout"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunEntrypoint"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunExitCode"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunExitCodeOne"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunExitCodeZero"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunExitOnStdinClose"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunInteractiveWithRestartPolicy"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunLookupGoogleDNS"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunLoopbackWhenNetworkDisabled"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunMultipleVolumesFrom"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunNamedVolumeNotRemoved"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunNamedVolumesFromNotRemoved"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunNoDupVolumes"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunNonExecutableCmd"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunNonExistingCmd"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunNonLocalMacAddress"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunProcessIsolationWithCPUCountCPUSharesAndCPUPercent"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunRestartMaxRetries"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunRm"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunRmAndWait"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunRmPre125Api"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunRootWorkdir"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunSetDefaultRestartPolicy"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunSetMacAddress"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunStdinBlockedAfterContainerExit"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunStoppedLoggingDriverNoLeak"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunTwoConcurrentContainers"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunUserDefaults"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunVerifyContainerID"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunVolumesCleanPaths"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunVolumesFromInReadWriteMode"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunVolumesFromInReadonlyModeFails"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunVolumesFromRestartAfterRemoved"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunWindowsWithCPUCount"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunWindowsWithCPUPercent"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunWindowsWithCPUShares"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunWithVolumesFromExited"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunWithoutNetworking"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunWorkdirExistsAndIsFile"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestRunWorkingDirectory"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestSlowStdinClosing"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestStartAttachMultipleContainers"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestStartAttachSilent"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestStartReturnCorrectExitCode"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestTopMultipleArgs"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestTopNonPrivileged"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestTopWindowsCoreProcesses"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestVolumeCLILs"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestVolumeCLILsFilterDangling"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestVolumeCLIRm"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestVolumeCLIRmForceInUse"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestVolumeFromMixedRWOptions"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestVolumesFromGetsProperMode"
"";"azure-windows-rs5-3";"rs5";"integration-cli";"968";"38482";"TestWindowsRunAsSystem"
"88.41";"azure-windows-rs5-3";"rs5";"integration";"968";"38482";"Test"
"0.04";"azure-windows-rs5-2";"rs5";"integration";"991";"38465";"TestParseMountRaw"
"0.00";"azure-windows-rs5-2";"rs5";"integration";"991";"38465";"TestParseMountSpec"
"10.21";"azure-windows-rs5-3";"rs5";"integration";"977";"38489";"TestFollowLogsLogRotation"
"0.00";"azure-windows-rs5-2";"rs5";"integration";"979";"38490";"TestClientWithRequestTimeout"
"0.17";"azure-windows-rs5-1";"rs5";"integration";"954";"38410";"TestIsArchivePathTar"
"0.11";"azure-windows-rs5-1";"rs5";"integration";"954";"38410";"TestDecompressStreamGzip"
"0.08";"azure-windows-rs5-1";"rs5";"integration";"954";"38410";"TestDecompressStreamBzip2"
"0.09";"azure-windows-rs5-1";"rs5";"integration";"954";"38410";"TestUntarPathWithInvalidDest"
"0.10";"azure-windows-rs5-1";"rs5";"integration";"954";"38410";"TestUntarPath"
"0.09";"azure-windows-rs5-1";"rs5";"integration";"954";"38410";"TestUntarPathWithDestinationFile"
"0.11";"azure-windows-rs5-1";"rs5";"integration";"954";"38410";"TestUntarPathWithDestinationSrcFileAsFolder"
"0.13";"azure-windows-rs5-1";"rs5";"integration";"954";"38410";"TestDisablePigz"
"0.09";"azure-windows-rs5-1";"rs5";"integration";"954";"38410";"TestPigz"
"";"azure-windows-rs5-2";"rs5";"integration-cli";"942";"38452";"OnTimeout"
"2734.31";"azure-windows-rs5-2";"rs5";"integration";"942";"38452";"Test"
"0.00";"azure-windows-rs5-1";"rs5";"integration";"949";"38473";"TestClientWithRequestTimeout"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPIDuplicateNetworks"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPINetworkInspectWithScope"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPIServiceUpdatePort"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmCAHash"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmErrorHandling"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmForceNewCluster"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmInit"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmInvalidAddress"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmJoinToken"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmLeaderElection"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmLeaderProxy"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmLeaveOnPendingJoin"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmLeaveRemovesContainer"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmListNodes"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmManagerRestore"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmNodeDrainPause"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmNodeRemove"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmNodeUpdate"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmPromoteDemote"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmRaftQuorum"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmRestartCluster"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmRestoreOnPendingJoin"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmScaleNoRollingUpdate"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServiceConstraintLabel"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServiceConstraintRole"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServicePlacementPrefs"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServicesCreate"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServicesCreateGlobal"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServicesEmptyList"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServicesFailedUpdate"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServicesMultipleAgents"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServicesUpdate"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServicesUpdateStartFirst"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmServicesUpdateWithName"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestAPISwarmUnlockNotLocked"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestDNSConfig"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestDNSConfigUpdate"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestExtraHosts"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestNetworkInspectWithDuplicateNames"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestOverlayAttachable"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestOverlayAttachableOnSwarmLeave"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestOverlayAttachableReleaseResourcesOnFailure"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestPsListContainersFilterIsTask"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmAlternateLockUnlock"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmClusterEventsConfig"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmClusterEventsNetwork"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmClusterEventsNode"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmClusterEventsScope"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmClusterEventsSecret"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmClusterEventsService"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmClusterEventsSource"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmClusterEventsType"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmClusterRotateUnlockKey"
"";"azure-windows-rs5-1";"rs5";"integration-cli";"913";"38432";"TestSwarmContainerAttachByNetworkId"
